,TransactionID,CustomerID,Date,Amount,Category,PaymentMethod
352,7607b3ff-0372-41a0-86d0-81473794099f,741cc786-102c-4614-a9f7-74ca1fa9a1ab,2024-01-08,289.77,Electronics,Cash
353,f1a8b806-fbe5-4fe7-8361-b8ccd962918c,a1e6b261-4203-440d-836d-cb1c049339b4,2023-12-17,-406.41,Entertainment,Debit Card
354,c64fa792-022a-4b49-bc11-52d3e108d0c2,72c00c27-d4ee-4b14-9995-7ed784fb522a,2022-02-20,-176.71,Restaurants,Bank Transfer
355,63a27e02-193d-4765-8b1b-7a0137cf5986,9a3f9fe8-b57a-4711-a927-3c9f4d776c48,2020-04-29,892.14,Restaurants,Cash
356,98b206ee-28d1-4c86-8cbd-a067e49d62c1,00f9bb27-ec94-4aa1-9a6a-2342771c9816,2022-03-01,-508.17,Restaurants,Cash
357,3575f0cd-285e-4a08-9559-46056662f5c2,5b570f9d-53e9-441c-bcb9-4505fb765665,2022-08-03,-343.01,Utilities,Debit Card
358,7c5c708b-ff2c-41c6-8e09-77b53cce0813,7728ac09-10b2-413e-9249-873aa2d579e1,2022-12-06,55.66,Restaurants,Cash
359,c74deac7-4f69-414b-89df-3f408961a4d2,23841c7b-da89-4537-ba14-ffbbe5b1a127,2020-12-13,-239.94,Clothing,Credit Card
360,bf83875c-7931-4eb5-84c3-eda61575cb2e,60e265ea-04bc-4b3b-8baf-b1bb250742d1,2020-01-31,-992.63,Restaurants,Debit Card
361,c05a0042-8015-440f-82df-ebe04bb9c6f0,8dbe9d30-5404-4da1-ad81-ef083e86b1e4,2022-04-11,808.8,Electronics,Debit Card
362,7029e158-34d5-4223-a795-c81e1d2476cb,afa48c19-64ac-4f84-ba9d-add48e281955,2022-10-17,-549.67,Utilities,Bank Transfer
363,6afbfc5e-1be2-4864-b4a2-ba83ac1289bf,8cb38775-23a7-471c-94e6-11e234320659,2021-08-15,-593.32,Electronics,Debit Card
364,10b9ba6a-8561-4e9a-9d22-1705f9b9853a,38cf110c-e450-4a33-a5ac-b1e54ad2b7ea,2024-03-10,764.29,Groceries,Debit Card
365,52a3f3a3-9c1c-415a-a555-6c4942e9847c,397e55c6-6231-4521-919f-eba31abf341d,2023-09-20,580.78,Restaurants,Credit Card
366,e5f2efbe-f520-4a47-b659-4efad6f2c240,e41c2f81-0e13-40fe-a294-d74223585479,2021-06-09,543.54,Restaurants,Debit Card
367,29b842b2-bc4e-404b-bc97-d8f870ca5014,b63b4d50-012f-47b5-9cd7-eb732605c62a,2023-08-12,-231.6,Utilities,Credit Card
368,12fcea73-8e31-43e0-85f8-d91fc01c45fb,405657b8-47b6-4ea8-83c8-bb9fb0cd6357,2023-12-17,-328.45,Electronics,Debit Card
369,913bfeaf-7575-4020-8bf8-e3ab7bdfe994,edcd2ba2-6403-46f0-afbe-875fcf0ba7ce,2021-10-14,-2.95,Groceries,Debit Card
370,5bb2df1d-23d0-484d-9a80-eb44f292aaa2,c20e4e13-487a-4a99-93a1-3873564460d9,2020-11-30,-659.59,Entertainment,Debit Card
371,89009305-16b7-447c-a324-08f78b30c43e,049e5b4d-4d97-46c6-8cdd-b3479238cdaa,2024-04-05,639.13,Groceries,Bank Transfer
372,e2f71c57-1a6b-49e6-bcf5-4d806dbec7ce,540a34e9-77f3-4081-9601-61a3595bdf60,2021-06-23,391.91,Restaurants,Debit Card
373,d6a67ca2-0abc-4116-a9ef-6a09b131183e,4e380eb2-ac84-4c49-a203-348d9445797b,2024-02-01,980.38,Entertainment,Debit Card
374,6ecd359d-6590-477d-8d3e-eb6368aba6f5,af59c127-e682-42fe-a780-bd4c7d636926,2023-07-08,-385.69,Entertainment,Debit Card
375,213990b0-fb8d-42f9-bae0-502b37189954,2a702003-a6a5-4992-91d5-13f618ddd3ba,2020-12-16,213.53,Groceries,Credit Card
376,34f66c38-d0f3-43c5-9546-1698b7829d48,a05ba066-501b-4f19-a694-40598d7352fa,2022-06-05,825.04,Utilities,Bank Transfer
377,fb5e2e3b-d741-4fb7-947a-93fbfbcea0c9,a055c581-3951-49cd-8600-c53579b10065,2022-02-13,348.63,Restaurants,Bank Transfer
378,f7f0ec0e-ffd5-44b3-b7e6-7e7856e8ac14,21c50d8b-d513-49d3-a322-981c0a52c0c0,2021-07-26,698.93,Electronics,Bank Transfer
379,edb4e0fc-0bff-46a8-92a5-567f194c5156,9a2bd1e1-a095-46ec-a654-2afd59561a7d,2024-01-06,951.41,Restaurants,Credit Card
380,baa8b4e7-eb1c-405e-8ae7-92587d7eb550,bbe5d668-f592-4d36-9c72-477811cce2ec,2023-01-20,8.19,Electronics,Credit Card
381,e2daf8c8-fd36-49d5-a5ec-761e6f9ca298,7e345ad6-0478-4da3-a617-8ae520f4a2bb,2022-01-11,82.31,Groceries,Debit Card
382,a7906fe1-7c49-42f5-bcc9-e9d5a43f17b9,038040f4-7536-47c1-9cf2-948f8a0d2d15,2020-03-12,645.05,Electronics,Debit Card
383,6ddd8717-7c05-4832-abe1-2b14444f9436,27837b33-fd7c-4fbc-9d03-a6d8a976e383,2020-09-26,-316.82,Entertainment,Bank Transfer
384,e5fa83ba-2c6c-4b98-8635-60f7369f5c6c,0a88e629-7744-4031-9d89-92e620772b11,2024-03-18,419.74,Restaurants,Credit Card
385,6455111b-722a-44b1-8394-46faf5e40a7d,0647ead7-23cb-491e-827f-65293cb537e9,2020-06-13,-601.69,Entertainment,Debit Card
386,10a002cb-054b-422e-a0d9-00ee12be4e6e,2c5fec91-21d4-4cd3-b839-9f098bffc506,2022-03-13,850.77,Entertainment,Debit Card
387,aed11d37-26fe-440e-aceb-4ca5164bb6c6,0ea41000-9a73-4912-b5c8-64dbbbd9a5d3,2020-07-18,34.97,Clothing,Cash
388,348cd701-7b87-4c7c-a005-5a30aba21659,473fc804-f7e7-4164-b016-d540fe51937b,2021-10-24,-774.9,Utilities,Cash
389,414d09f9-7660-4ac2-b5f5-c4f13de89fa5,2e008935-5ae3-4b41-88ed-aa128e03a7c3,2023-11-05,-217.15,Electronics,Credit Card
390,9d334fe2-57ce-4067-a262-0205c17e91e4,1f232ba1-9347-408a-998e-a573cfdcdf0f,2020-01-15,309.35,Entertainment,Debit Card
391,4e161cdc-8493-4340-8b39-c0f171435c5c,abcf3645-8541-41a1-8424-1f9c5cd07e17,2022-11-11,-41.83,Entertainment,Cash
392,0e0b5e09-cae7-415f-9850-795675122aad,4174048b-ab09-450e-9ed4-cbba1c5814ce,2023-10-04,-585.61,Groceries,Cash
393,23621fac-0b19-4d80-bc01-f9232074353b,64df9b96-dfd6-4efd-abf7-e380f7b0311a,2022-10-17,-321.74,Utilities,Debit Card
394,c326c3d5-ccfb-4a7a-b0cf-36bfbbdb9931,2d4a80ed-4136-4f92-b820-5545e0f77f36,2024-02-23,-463.59,Groceries,Credit Card
395,038764cd-a618-441e-a324-18aa0cf8d4a0,84f6f5f0-8af4-4716-8604-d8d752f5c62a,2022-07-01,211.81,Groceries,Credit Card
396,f4794cef-41d7-496d-9a78-0c4f5f38d6de,8daadcb0-d1d4-4895-86b8-84ad3871c477,2022-10-29,-362.36,Groceries,Cash
397,2efd51a0-bc5b-4fd8-bd17-3ca03677d746,78529c14-ee10-47d2-b326-3d86a052fbc3,2024-05-05,117.21,Clothing,Bank Transfer
398,b25a150f-b056-4bc7-976e-0d4f660b0f5a,8bf4d6c0-426a-4192-b454-451f05ea1917,2022-11-28,-208.3,Entertainment,Debit Card
399,9ebe1e98-395d-4b07-b779-31ed9de5db17,ea0006bd-be53-464a-963f-5d6d0781ff0c,2020-11-05,-507.1,Groceries,Cash
400,c05f1cfd-347b-4d33-ac5f-503a96fd6a99,e9415853-701d-4a03-b527-d906a81a66af,2023-08-26,-418.61,Groceries,Cash
401,aabc78fa-b2dd-43c2-a719-79f052bfb1d2,e5e394ec-3745-4352-abf0-27271b59abe3,2023-06-18,638.9,Groceries,Cash
402,ec091775-4ea8-45dd-bba6-e0f4169661cc,5e62422d-74bb-494c-bbc4-097fd9b0583a,2021-08-05,-295.34,Utilities,Cash
403,8cf4240a-e8ae-45d0-af35-944df548ef11,b3cc6e90-b4da-40b7-93f1-ec1340f6a035,2021-02-05,382.8,Restaurants,Debit Card
404,a873e756-4cdb-46c6-9623-2316d759fdd5,0a0a5d1e-2244-4a00-9cca-10a4b05c294e,2024-04-25,-178.35,Groceries,Cash
405,95af9f95-0a84-40ab-9ded-f40bad8cfe4d,aa0f8396-9070-4b2d-9935-7f75f8b15cc6,2020-06-30,-801.52,Utilities,Credit Card
406,49e317ab-a953-474a-a7ac-6abb493d955f,68b06075-88f5-41a1-8011-17bf0e6a5f63,2021-08-24,875.0,Electronics,Credit Card
407,4bc6b290-1a46-430c-a2ec-a089b9fa0fa0,49fd68bd-f98c-481a-b813-514a2c2e8006,2022-10-30,-424.14,Electronics,Credit Card
408,4cc0074c-d485-4ee8-9839-a273307d03c5,a4ca8a4e-3cd0-4be7-afac-f786f0e29825,2022-12-31,5.22,Utilities,Debit Card
409,33852902-f3d5-4949-a5dd-bb41f4dd3fbf,0c89e272-498a-4c46-8781-698938c84be1,2020-08-26,-267.42,Entertainment,Bank Transfer
410,799093ec-8102-49d7-8d74-aa4060ace49b,badfa0ea-328e-4b7b-8407-cebc39059c4c,2021-11-24,58.35,Entertainment,Debit Card
411,1b215882-555e-4209-bb87-17810fc723c5,7642fa62-cb53-453f-a96a-d18acc225ecd,2020-09-26,261.43,Groceries,Cash
412,e00950b2-bade-45d8-ae9b-6c1fd38ebc92,91213163-9f11-4e27-b863-7baa9206de6d,2022-01-03,221.38,Entertainment,Debit Card
413,d0ae22e7-831d-4410-8934-6d081fe4dda4,212f6bfe-bce0-4a82-9cd2-2456c4cb6440,2022-08-22,220.5,Restaurants,Credit Card
414,e2406356-9a3e-4f4e-b13d-67728cd6ea8a,d878e11f-420b-4f4d-936c-67a3f1769b17,2022-12-22,407.45,Clothing,Debit Card
415,f6071f7e-6f7a-4be4-9c5f-03ef07eb83d2,07da65cb-fc82-414a-8098-a486d91e25bb,2021-11-30,-610.82,Groceries,Cash
416,cbe6c83d-5522-4cdf-b2e6-55f773683cad,3c4d518a-09a6-4221-8447-e89bc03e33eb,2021-09-05,-857.26,Utilities,Debit Card
417,8e58ebe9-bf12-4c13-84de-a08a83ae0fe6,c01d8ce9-bb3b-48c8-a988-9ad89e87d9fc,2020-04-02,704.97,Clothing,Debit Card
418,5b95c267-b10e-4cf5-ad81-7a132f9bc575,ab8afdde-199f-4374-b82f-3fcf04d4bef3,2022-07-07,-851.24,Restaurants,Cash
419,bad9d8d0-1f21-4185-b253-39963d6b595b,c2803d0b-37f3-4036-81a6-6735ce741f6e,2024-04-30,113.79,Restaurants,Cash
420,bc4c9b5f-6adc-4070-8b4d-45c626f93aa9,52de3a24-bd9e-4e15-a27d-9c316667b007,2021-08-15,426.97,Clothing,Credit Card
421,2ee25c39-713f-4322-90ad-d472efd8a71b,5a315cac-3ca5-4b3b-ad60-b93ff3a9c293,2021-11-09,-987.96,Clothing,Debit Card
422,35eaf5dd-6968-4136-905a-4d22dc9ac58a,8b34ff4d-224e-4056-876d-586df8f5ee32,2022-05-16,517.65,Restaurants,Bank Transfer
423,95e97959-1458-4c5b-9e0e-4cfac700f2f9,e0590a03-824a-4784-98a6-f4f413349533,2023-08-05,-588.18,Restaurants,Cash
424,6c888f59-efec-4fc1-934a-56c901d6767e,26a0e38f-3256-48bc-8b6e-18d0a00c1017,2023-08-17,986.69,Groceries,Debit Card
425,384f81ad-cf2d-4b94-a4a1-b3aefcddb286,9b12bbd3-97e5-478a-9bee-3b0894a07ef1,2021-08-17,980.54,Restaurants,Bank Transfer
426,0b0b0044-1e60-4462-8b33-cf59797524c3,aeec0621-7dcd-4353-81ac-54cc56319c9f,2021-06-20,-419.22,Entertainment,Bank Transfer
427,a70906b3-3de4-461c-a9b7-827e8fa85758,45bd7ae9-af87-41ba-8e5f-93602f222735,2024-02-20,321.94,Restaurants,Credit Card
428,443bd88b-fe5e-46aa-b5a1-877776994d8b,15f03aaf-e23c-4613-b35d-c5ee5fcbb28a,2020-07-03,-102.26,Groceries,Credit Card
429,be1bf1b4-ac60-404f-8612-1525093e936c,59bfa6ce-b118-4289-a7f0-93f204783dc0,2023-03-21,970.96,Restaurants,Debit Card
430,355ee674-c3b3-44ef-a165-bd38734b50f7,bb81bba5-2e31-42f2-9201-a74151e1e992,2022-08-20,164.6,Groceries,Debit Card
431,36387c33-f16d-46da-a98a-48a148a56848,3854361c-6dda-4dbb-9910-e1307e619fa3,2023-09-17,-821.7,Clothing,Cash
432,c92989d2-a3f9-4d2f-982e-be52ebc8b9fa,3ed70df9-034e-4b8b-97d3-b78efea23cbc,2020-09-23,99.58,Utilities,Bank Transfer
433,8479b7c0-24fe-4a51-9c2b-1918f23ba1b8,2df6c99f-2a81-4861-80cc-b3e38e0abc61,2023-06-13,-424.09,Clothing,Debit Card
434,f0d1825a-cf5f-4450-b559-58b5408eceb9,a041ecf0-61ac-4b96-b349-f977f8ae4274,2023-03-29,-416.34,Clothing,Bank Transfer
435,a7973209-30e0-47a4-bcc6-d94ab731d165,c5f003fc-c291-4e33-bb1a-2b438ccb4550,2022-12-29,-796.19,Entertainment,Debit Card
436,880d543a-7fb6-481d-819a-90409f6e5549,3bc57e3e-e3ba-47f8-996f-36d2df445128,2021-10-21,-317.92,Groceries,Cash
437,afc832f0-ef56-4a4b-bfad-3bdc1e7e375f,0fc5f61b-a9dc-4089-9531-b9ccf61a3a51,2023-05-21,847.81,Utilities,Bank Transfer
438,23f34ffa-b588-43da-b557-f6b64aaa527a,388172b7-9e0b-4f85-94b1-df672aab82a9,2020-11-26,222.38,Clothing,Debit Card
439,b6b3f5ef-fdf6-4123-817a-c9d68d0f6f2f,0189f345-28d3-43d2-85db-0131fdc0a4e8,2022-11-13,-689.66,Electronics,Bank Transfer
440,a51b775b-5500-4f1b-aaa4-cbc118551bd6,01d2540b-9639-44e3-895f-5748d32ed27d,2020-04-08,-794.15,Restaurants,Cash
441,ba6b8764-220c-45b3-8d2c-83ecc5609ae7,c381a70f-9bfc-493f-9e21-e6fef33acf2c,2021-02-18,-41.32,Electronics,Cash
442,c9ff84ee-f357-4b13-a44e-e824be8776e9,967e5c0a-4ce4-49a4-a5d5-af505d32a4da,2023-06-11,695.05,Electronics,Credit Card
443,fcf2b269-e8f9-472a-b06a-1cf1dc038be7,f4d218e3-9541-4d01-9bdd-9eb3a8e76260,2022-01-02,-165.33,Restaurants,Cash
444,788ff589-78a2-42cc-bff8-3f9c13cb7130,f99657d4-54c5-4f48-af17-5c4dc70888a9,2023-02-13,-476.97,Clothing,Debit Card
445,9c19ae21-ed04-457e-83dd-0d68e14998a7,8b3421b2-d4b8-4992-9fdd-c3be6fc02307,2020-12-13,-735.46,Clothing,Bank Transfer
446,c5b3ec07-36c2-40f9-baf9-b79779a64bd9,95b8e4df-8b9b-4d92-9475-711bb46b08bc,2021-10-21,-212.12,Clothing,Credit Card
447,72212153-a571-440c-981d-a7f5820486a7,3c41d638-6cb4-438f-9179-ebcecf244749,2020-02-14,427.06,Utilities,Bank Transfer
448,58c1e08b-9f2e-4df2-b2ee-a439cdb17a6c,71bf65e6-78ca-4706-bd89-3ce7e134fae5,2020-05-25,48.39,Groceries,Bank Transfer
449,e55e39fa-1bc5-4517-9d3b-2e79cfe7a1f4,88b70f7c-612d-4d64-830a-af1b607e77ec,2024-02-21,542.9,Utilities,Credit Card
450,e881f643-f96a-4b3c-849e-709ec81d01fa,b883a4e8-e4d5-4a35-b6cf-07a174d20461,2021-11-08,-896.13,Electronics,Bank Transfer
451,b6fed160-4cc2-4698-843a-d1fbd9e4eb6a,891a443c-905f-4cae-ab11-e6d07e4f1d18,2020-02-25,402.73,Utilities,Cash
452,4ff356bb-9252-48cb-9a0a-17b24764185d,f2d34f1d-f07f-41cb-8a3b-dfb78af5ec0a,2023-08-08,-175.03,Groceries,Debit Card
453,9ee97c49-f18f-481f-b6f1-a2d06a832df8,fb5d08e4-3e71-45f4-8434-0d50e6a4d33b,2020-07-17,-883.69,Clothing,Bank Transfer
454,0478cd26-ecfb-4376-994a-28cebe4ce6a6,93de730c-284d-4f91-a6ca-bb354cca0813,2023-12-12,-869.49,Clothing,Credit Card
455,188a3e49-b181-42db-a0d9-a6f787b9f5f5,77af03fe-0337-4711-bf18-f90b5c052fee,2022-09-15,-339.61,Clothing,Cash
456,2419da03-90ca-41a9-b9d8-91960df598cd,a53db66e-6d4c-45ee-9ae3-cc66a9076ef7,2020-06-13,81.44,Groceries,Credit Card
457,5b335cc0-4def-4d3e-ae0b-e5776d94ff33,7fe9ff92-721c-4537-9534-5e873b1395c7,2022-03-12,-735.3,Utilities,Cash
458,e37d19ac-1bfc-42ea-9512-44ac18ce44b1,f4859236-c908-41d6-838c-30626087e884,2022-10-15,-101.85,Entertainment,Credit Card
459,c0dd98ec-3263-4746-93f9-5dba31c82366,0e528758-f194-4956-a922-32f28d5ad1e6,2020-12-07,571.52,Clothing,Credit Card
460,8aeab699-f47a-4e77-b454-90184b2d77d8,709814a0-5b0f-4eb6-8b69-77c2bbb1bc58,2021-07-16,850.42,Utilities,Bank Transfer
461,a030a97c-1200-4b63-b872-ce1edcdf0877,b3c12874-2514-421c-87e0-cf954d5607a7,2023-04-06,-894.0,Groceries,Credit Card
462,57e0753d-6df1-4883-a442-5618ac41fb07,242f4ef2-3969-4cbc-9fdc-dc13593e00a6,2022-11-19,-571.15,Clothing,Bank Transfer
463,cfaff8ab-455b-4ada-a7ea-266faee57217,fa216199-821a-4afc-afdd-5dd54402fafe,2022-04-24,-39.09,Electronics,Credit Card
464,12b2462f-3368-4f10-8699-71abeeafcf90,ff33d0bc-436c-471e-a053-a2765994fdfe,2023-11-17,-662.29,Restaurants,Cash
465,5a3ce6fa-923a-4056-bfcb-eb349cf30f6d,e11527f2-e7ee-42c0-a0c4-212bb9fca418,2022-06-11,314.49,Electronics,Credit Card
466,f3f13fd2-4490-41ff-a833-81235132479b,c650291c-1f2d-46af-8823-4eaddf6879f3,2021-06-24,545.58,Clothing,Debit Card
467,a495718b-0ac6-4afb-a0e6-e47046dc5152,5102df74-a4e0-4502-b9f1-c7c661a12085,2022-04-04,568.82,Clothing,Cash
468,89a6583d-217a-434b-8924-7499a8fcf762,825208ce-250a-41c3-9435-09c76dfc3ada,2022-11-04,-678.29,Clothing,Bank Transfer
469,0858888a-b3a8-4e0a-843a-e7500668f788,fa75b8c6-263e-4bd5-b822-4b7ba33cf7aa,2023-04-21,874.76,Electronics,Bank Transfer
470,5122eb84-4a43-49e7-aa4e-2804abf7c1e2,70f1f148-3a6b-45c5-b27a-79c579db5b39,2020-06-17,-803.18,Groceries,Credit Card
471,87bc9bb8-a14d-406f-8e11-2ceaf113e761,fef241f5-120e-4fd8-b4af-beddc20f5f11,2022-02-25,703.91,Clothing,Cash
472,ca950cd7-f9e5-48bf-ac69-01ab20b2549a,de6e99d5-e322-40c4-90dc-411a60a72268,2023-08-26,-534.53,Utilities,Credit Card
473,94b53d98-4772-41bc-9ba3-90db7607834f,6f9ddc5a-c8c4-4a10-82ff-79bcb0b9eaeb,2023-03-24,847.58,Electronics,Cash
474,08004607-1004-4d2a-a882-371f8364ca47,95b340c4-a42a-4835-be5b-28498f552659,2021-07-30,-250.98,Electronics,Bank Transfer
475,dead2383-2217-4cbf-b6f7-38de9b12038e,d31b1f12-a1c3-4f19-9abb-fc8fdacf2da7,2021-11-04,-742.54,Restaurants,Bank Transfer
476,a2aee6cf-57fe-4026-be57-f84f91e856cc,ddef1758-60e7-4bb1-be3b-0a7ccd714a9c,2022-05-27,22.36,Clothing,Cash
477,a172535e-d87d-4ff9-b838-c54aa8931e72,335bf17e-6548-4efa-bde1-de9dfad57a88,2023-11-26,382.2,Electronics,Debit Card
478,ff7be3a9-74c8-49de-9d96-ccf17a0ea3b6,de9885ad-e797-4710-917a-903f0a5da754,2021-05-10,-812.51,Entertainment,Debit Card
479,cf2b1629-9a93-4abe-b7e1-c8a71d561e57,dc0f3523-5765-4371-8470-b0bfb78ba50d,2020-03-02,239.12,Electronics,Bank Transfer
480,e3fc0ee0-ab13-4961-b44c-00cbc55a3e69,a2fcdda2-9502-4d32-aab0-0efbe5225c9a,2023-12-08,-197.66,Utilities,Cash
481,696829dd-65e7-498b-8bbf-150516942008,aef969b8-9cbd-4e57-89ae-e15f01850bc7,2024-03-06,-141.94,Clothing,Credit Card
482,11f3749c-4157-4161-ba4a-b0563e57a72f,dc33998f-a78c-45de-8656-c4170de8c9c8,2023-09-18,-104.86,Entertainment,Credit Card
483,b8e7a662-05c1-48b9-8694-e955ebcce6f3,26c4c304-03d3-45e8-add5-a1ce32ac76ac,2023-12-18,-907.77,Clothing,Debit Card
484,d3ea5ec2-e16c-42c0-bcee-a39a4198cb83,4835b748-7844-4b35-80ba-3be5b0a640fe,2022-05-24,-837.58,Entertainment,Bank Transfer
485,db819916-e8f0-427b-8337-93598d32f890,06035d06-af6a-4c1c-b0a5-f0fe88230f88,2020-06-20,-424.77,Groceries,Cash
486,dcf93eff-bf86-4344-9b37-4f6307bc4200,e1849e5f-0da4-457e-b8fd-9dc755c5933e,2023-11-13,-315.93,Entertainment,Cash
487,65b51be4-e675-4c61-bca2-39af5cf383b1,06a393b3-3499-4466-92eb-438758c4312c,2023-06-24,644.72,Entertainment,Debit Card
488,9afdde29-08f0-495c-8df9-8ad9a84182b8,876bc90c-54e6-4559-9816-55e3a41db940,2021-04-15,722.54,Utilities,Credit Card
489,a94593d2-4aed-4e70-8d38-1bc7705e4040,f23c94d9-b78b-4d80-8822-7c1ad1136440,2023-03-01,226.58,Groceries,Debit Card
490,7aa15605-ac68-4ee4-ad1b-a23cc2f71912,5126ca60-f773-406c-a82c-746c5f120d4b,2022-07-10,659.87,Entertainment,Debit Card
491,65859c1f-f732-4840-84f7-43cdf8421ba0,054eece9-b6af-43e8-bd88-4ab051a8c3e9,2023-02-26,-621.6,Entertainment,Credit Card
492,bca20546-fd1e-4b97-8325-f51569ae5c8a,c5185714-4e4d-4be7-8256-026b062af1a1,2022-12-15,-329.04,Entertainment,Cash
493,6e550403-7ca0-4ecf-9e82-2d73ee47043d,789d55ba-dd27-4753-941a-3990135b1af3,2022-02-22,-917.48,Utilities,Cash
494,c2ca5ca1-c865-4dae-9acb-b92e911c5b99,fb4d69eb-d30f-4462-b32b-69b8e7903209,2020-02-01,250.37,Restaurants,Cash
495,92845d51-a719-4891-9690-ea66ab57453b,039e01ed-6805-4d6a-bab4-58d6d730b8c4,2023-06-05,910.89,Electronics,Bank Transfer
496,c13c021a-0937-402f-a20e-565971f8183c,b43e4bc7-93a0-48a3-8200-df8ba4354e52,2021-08-08,994.66,Groceries,Credit Card
497,189fbd95-8a9c-447a-9b72-9bd10edfeecd,eb600523-b281-4397-b586-44a095333894,2022-04-30,-892.29,Restaurants,Credit Card
498,d7603d9b-f539-4ac4-8d37-903eaa6a0a40,7bd0939b-0e35-4bda-9b27-1f7d881447eb,2021-06-17,-594.24,Entertainment,Bank Transfer
499,f62edb02-fe22-48b7-897f-e417ce54fd21,94d923a0-7e28-423b-8a1b-faec95226dd1,2021-04-20,-932.48,Entertainment,Debit Card
500,11c14cf0-b151-4338-b7db-300c114b7ac1,faba2c93-6ccc-4e46-a0ac-33c347f6438d,2022-03-11,-14.95,Electronics,Bank Transfer
501,f7c559ff-57f9-4950-95a1-2e167cc054d1,42bd7630-f507-44a6-98b5-0c1c77811f41,2022-01-25,-712.44,Groceries,Cash
502,70b41859-c59b-4d2d-8ba5-05c95a3d70ff,5a41444b-f3dd-4d9b-84e0-b0d2e6817389,2022-01-28,-991.18,Groceries,Bank Transfer
503,3e258a20-d5f1-4b7b-9073-d52854b3dd7c,f36e67f1-e575-436b-9469-24fd3932cfa8,2020-05-20,-395.27,Groceries,Credit Card
504,b5006e78-7f02-4580-8964-20b50419c2ea,319b1cc6-6c8a-44b5-aaaa-9ce95e341d33,2022-02-23,-509.38,Groceries,Bank Transfer
505,b1b73165-16c9-43d3-a20a-0832fa200269,0869ae2c-f35a-42a4-ad62-0e56ea03ec3b,2022-07-13,-460.91,Groceries,Credit Card
506,7865b723-bdcd-4d32-97f7-834d7dbb1cd3,d8d551bc-9a24-4ed5-95eb-2e5a93993514,2020-10-16,630.07,Restaurants,Cash
507,dc761f6c-7fcd-4902-add5-1da166c9f33f,40ee0248-4a75-4ba1-9e3c-049b990403a0,2022-10-26,-65.22,Electronics,Credit Card
508,fcf207a2-c9d7-4b09-877a-0f72098cddcf,7fd0ca8d-c3e0-49be-ab10-1c611e303981,2021-08-01,-898.64,Restaurants,Debit Card
509,d56127bc-1b36-480d-9665-62b19f9e254d,c750ebdf-2a70-437d-b109-181154f2a8ed,2022-12-18,-205.5,Groceries,Cash
510,5702088e-42c4-4ef2-84de-9d85391160b4,4b38e050-60d8-4cc1-9409-2c229f5d3961,2023-03-27,-699.16,Restaurants,Cash
511,84c595ef-c371-4bd0-82d8-521978a5c8a1,b051883e-9b7c-4479-8e32-35a80f9097ae,2020-04-22,-430.38,Electronics,Cash
512,81802f02-944e-4d6f-91c8-b11210b0a966,5de80b90-c022-479e-a7a8-9bbbd2b4f1c1,2021-03-01,168.56,Groceries,Debit Card
513,c3bfc8c9-e723-4bd1-ba42-9857015ef1e4,800b14b0-fc43-41c3-9775-d51c729b42b1,2021-11-16,-175.53,Clothing,Debit Card
514,bc9659a4-7af9-4bca-bdfc-9eda96944197,3f516f8c-38bf-4b5c-adc4-d604c83c5e31,2020-02-25,947.3,Groceries,Bank Transfer
515,ed3c31cb-35fc-458a-a945-a02fa59b5366,72042d65-6c20-45ba-94ba-3206ecfdb0b9,2023-10-24,-953.1,Groceries,Cash
516,1b4286e4-9195-4d30-8dd3-c79358e538c3,5b318321-39d9-428d-beba-77366ba48d6a,2021-08-09,6.32,Restaurants,Credit Card
517,53b05003-7c13-4546-8435-f808c472350e,a85cff83-c33a-4673-9ac0-715b396b1539,2023-02-07,-505.79,Restaurants,Debit Card
518,764a9a59-39eb-4106-a75e-3b98a90d364d,c67e5bd7-6d6f-452d-a3ff-324c5201ff65,2020-10-15,-196.13,Electronics,Credit Card
519,7eeeabfb-f6b9-4ca6-b287-d602d99fb80e,71716505-fbb6-4fcd-b0f7-d10b40036045,2020-02-16,-346.07,Electronics,Bank Transfer
520,e403ed83-e3be-4d27-96ee-e2b099efb036,eb776e8a-999d-4e35-a340-b433689e9ad2,2021-09-28,-668.61,Restaurants,Cash
521,610f1765-28a0-4047-94a6-9c4598425eee,3617f903-4754-4d0c-a84a-a043abcbd17a,2020-03-15,-918.71,Restaurants,Cash
522,4caa484f-13a9-48f0-aae6-e075137c5055,6163f32f-c2e7-4e65-8de7-8dd3bf67669d,2021-01-17,224.07,Clothing,Bank Transfer
523,ceee51a9-dd74-420c-acc3-121936785260,ce36ccea-bc00-4dcb-b98e-0e0c0214418c,2020-04-12,-427.54,Entertainment,Debit Card
524,c9ea8292-619e-4856-9b30-c1e95fbebc48,c1b6aca3-d69b-4d7a-82a8-86b178eb0fcc,2023-12-08,558.77,Restaurants,Cash
525,785ed296-b7b8-47cd-ae28-70323945778f,458e210b-66e7-4102-af0f-297c1f106163,2024-01-07,-748.47,Electronics,Debit Card
526,5d479164-c98d-45e0-b8d9-ade296143d2d,0f6d5294-9dbd-4261-b0d6-9c09ebe6db71,2022-12-26,291.23,Utilities,Credit Card
527,e0d94720-0f12-4dcb-9fee-77e32cf2c17f,701f44ce-02a8-4141-9416-1b0eec70e7c8,2022-04-18,-133.05,Clothing,Cash
528,d83a36ab-96d8-44a7-a2aa-c600b02c273e,8f1e67da-a6ca-4104-80c9-7505ac4e0655,2021-03-20,930.44,Groceries,Debit Card
